objID,u,g,r,i,z
588848900971429942,26.26713,22.87185,22.71963,21.43193,22.05571
588848900971429946,22.88292,22.58299,22.02718,20.82173,21.25449
588848900971429947,24.13925,22.39716,21.17566,20.54305,20.22426
588848900971429950,27.90172,23.1361,22.58487,21.26118,22.77107
588848900971429956,21.50754,20.72694,19.9747,19.63265,19.29378
588848900971429960,21.33067,19.70464,18.33617,17.79499,17.43044
588848900971429961,25.59281,22.5942,21.95491,21.15461,21.52922
588848900971429962,22.5674,22.88605,21.44667,20.34956,20.3313
588848900971429964,24.57108,23.08613,21.77082,20.99206,22.06292
588848900971429969,25.9132,21.8599,20.27096,19.74708,19.21862
588848900971429984,20.35185,18.27137,16.98775,16.4919,16.04049
588848900971429987,25.24579,21.79319,21.57861,20.43556,19.94217
588848900971429988,23.17679,23.47165,21.9994,21.98014,21.05813
588848900971429992,26.08472,21.19526,20.00965,19.69079,19.32306
588848900971430015,21.77944,19.37798,18.03112,17.47454,17.03206
588848900971430016,22.32001,21.9518,21.24479,20.76238,20.4753
588848900971430021,21.61904,21.73418,20.53561,22.23392,20.20988
588848900971430031,21.68046,19.36206,18.18041,17.695,17.22081
588848900971430048,21.8998,21.54176,20.9917,20.6961,20.13928
588848900971430064,21.93723,19.31677,17.98855,17.44321,17.02785
588848900971430070,21.40066,19.95131,19.00599,18.57538,18.09502
588848900971430080,21.20185,19.50974,18.3236,17.81854,17.4568
588848900971430093,21.07426,19.54138,18.47192,18.06024,17.80337
588848900971430096,24.6197,23.48177,21.61521,20.88334,20.00911
588848900971430099,18.85643,17.13738,16.18232,15.74288,15.44045
588848900971430100,21.13416,20.75177,20.20455,19.84808,19.3268
588848900971430111,23.19712,21.32065,19.93295,19.21613,18.88097
588848900971430116,22.19038,20.75454,19.49862,19.06089,18.62829
588848900971430121,23.29368,20.77812,19.70748,19.21925,18.92775
588848900971430122,26.51017,24.5294,22.01696,21.34353,20.34523
588848900971430125,20.56358,19.49071,18.49441,18.10784,17.81087
588848900971430126,20.93114,20.25973,19.44572,19.1535,18.62527
588848900971430127,21.53206,19.54634,19.20332,18.75507,18.73298
588848900971430129,24.81891,23.32995,21.77082,21.37857,20.42604
588848900971430132,20.65569,19.31996,18.68296,18.31403,17.9812
588848900971430136,21.94208,21.64519,21.11102,20.91459,20.30881
588848900971430139,24.60623,21.63289,20.01119,19.44998,19.07147
588848900971430141,21.25366,19.528,18.2889,17.76015,17.50412
588848900971430142,20.56874,19.42831,18.28463,17.72308,17.51789
588848900971430144,21.56759,20.43061,19.82248,19.51411,19.32631
588848900971430147,22.47633,21.65772,20.74191,20.41321,19.65528
588848900971430149,23.13469,21.4769,19.94066,19.30363,18.84167
588848900971430156,27.85728,20.50573,19.05573,18.46795,18.03097
588848900971430157,23.27454,23.55788,21.82303,21.47621,20.3521
588848900971430164,22.47013,20.01076,19.04624,18.62745,18.18619
588848900971430169,22.85987,22.36163,21.10087,20.75994,20.39257
588848900971430170,21.91271,20.89113,19.46323,18.79196,18.39849
588848900971430178,24.33267,20.3619,19.04082,18.3988,18.03776
588848900971430179,21.66308,19.99917,19.05155,18.65727,18.4489
588848900971430181,20.20761,18.98251,17.93113,17.36874,16.92802
588848900971430186,25.35987,21.59694,19.89002,19.31597,18.96723
588848900971430187,21.8686,22.52625,21.19466,21.31135,22.79593
588848900971430199,27.29949,20.99277,19.95855,19.51558,19.07273
588848900971430200,23.38783,22.3816,20.86393,20.32556,19.67805
588848900971430207,24.53914,21.48855,19.99456,19.4819,19.09448
588848900971430236,22.11793,21.92724,21.07608,20.6205,20.98702
588848900971430243,22.08189,21.59555,20.74722,21.0845,20.58879
588848900971430248,21.30666,20.72159,19.97309,19.81888,19.65083
588848900971430252,22.83099,25.45587,22.41653,22.27171,21.93597
588848900971430254,22.53822,21.29598,20.75753,20.51092,19.80273
588848900971430256,20.30599,19.64541,18.99099,18.73185,18.40773
588848900971430258,22.89383,22.69074,22.06991,22.111,21.01437
588848900971430261,26.25733,22.71751,22.11922,21.50987,21.1023
588848900971430263,22.8002,22.98824,21.73098,21.09619,19.90535
588848900971430267,22.34458,21.69633,21.18152,20.79557,20.75767
588848900971430285,21.95557,21.54755,20.72486,20.45267,19.76159
588848900971430290,24.64364,21.66809,20.81641,21.17583,20.94841
588848900971430291,24.60227,21.49681,20.51467,20.90902,20.09761
588848900971430292,22.72175,21.7778,21.26463,21.11474,20.99808
588848900971430296,22.54205,22.24196,21.20817,20.82328,21.46448
588848900971430297,24.59856,22.72581,21.62491,20.49214,19.7297
588848900971430299,22.78765,22.85011,21.71176,21.15739,20.4011
588848900971430300,25.2488,22.57799,21.6107,21.37726,23.90302
588848900971430303,24.74957,22.90862,21.68633,21.07965,21.27829
588848900971430309,23.49423,22.56097,21.34851,21.16046,20.11918
588848900971430312,22.46025,21.91781,20.70353,20.1359,19.51508
588848900971430315,26.13759,22.72075,21.48517,21.27588,20.61364
588848900971430317,22.01829,22.74704,22.00609,25.31408,23.05748
588848900971430318,23.37914,22.03288,21.69628,22.2593,22.4898
588848900971430320,22.26884,21.72018,20.20381,19.76441,18.99587
588848900971430321,26.76683,22.27274,21.30672,20.88841,20.32744
588848900971430322,24.53747,21.25773,20.94777,20.8698,19.81965
588848900971430324,23.4633,22.51562,21.62416,21.17521,20.29556
588848900971430326,21.46052,22.01637,20.63996,20.04413,19.56739
588848900971430328,22.33589,22.157,20.71166,20.23198,19.67192
588848900971430330,25.84782,22.08827,21.3605,20.40933,20.20135
588848900971430331,25.20937,22.33484,21.25178,21.30979,23.4727
588848900971430332,22.20281,22.33718,21.42076,21.35862,22.01543
588848900971430333,22.66657,20.93632,19.9216,19.72271,18.975
588848900971430335,27.13132,22.85725,21.0807,21.16509,20.7439
588848900971430336,22.54094,21.89434,20.74362,20.01639,19.75834
588848900971430339,21.7414,21.44808,20.29896,20.17521,19.26941
588848900971430340,21.94128,22.566,21.74898,21.49273,21.3844
588848900971430342,24.68323,21.57163,21.28821,21.93152,20.3836
588848900971430344,24.63184,21.97302,20.66076,20.18365,19.72058
588848900971430345,23.40009,21.20944,20.69535,20.32624,20.01539
588848900971430347,21.63544,21.70635,21.21177,20.81079,20.41902
588848900971430348,21.83558,21.61764,19.82664,19.24091,18.99163
588848900971430350,21.21673,20.93263,19.84192,19.5251,19.12296
588848900971430352,21.96604,22.27099,21.48407,20.72402,20.14925
588848900971430358,22.38397,23.01778,21.80601,21.61979,22.24636
588848900971430360,24.62808,22.28241,21.87952,21.402,20.61754
588848900971430361,21.89419,21.00298,20.11152,19.81558,19.98474
588848900971430362,22.21356,22.69017,21.16285,20.57332,19.96572
588848900971430366,23.50518,22.08972,20.6371,20.151,19.86461
588848900971430371,22.0142,20.58647,19.92992,19.46907,19.31957
588848900971430374,23.97658,21.83599,20.7468,20.14673,19.89204
588848900971430375,23.41547,22.32813,22.19802,21.8009,20.86855
588848900971430376,24.59373,21.99645,21.97292,20.80078,20.88481
588848900971430380,22.05457,21.64264,20.48714,20.28506,19.90565
588848900971430382,22.8605,21.68534,20.48178,19.88892,19.13654
588848900971430383,24.61642,22.63764,21.9137,21.00276,22.45682
588848900971430386,22.99765,21.81359,20.52801,19.99951,18.99887
588848900971430387,21.1634,20.60194,20.06361,19.82808,19.17956
588848900971430388,23.0833,22.45624,22.03807,21.10925,20.67729
588848900971430389,23.09404,22.16972,20.70508,20.54714,21.07648
588848900971430390,22.77384,22.54969,21.60435,21.6954,22.17126
588848900971430392,22.03895,21.77302,20.58194,20.01855,19.37646
588848900971430401,21.7763,22.18936,21.3517,20.84108,20.38845
588848900971430403,21.88982,22.40944,20.61276,20.02567,20.06551
588848900971430405,23.49659,23.29551,21.34735,20.64703,20.46439
588848900971430407,23.24936,21.56721,20.13917,19.88497,19.65767
588848900971430411,26.08063,22.6256,21.52594,22.66048,20.71066
588848900971430413,22.32462,21.48125,20.3039,19.89205,19.11773
588848900971430414,21.81314,22.40909,21.47828,21.59253,21.55911
588848900971430415,27.41432,22.29845,21.18125,20.88488,19.604
588848900971430417,24.46641,22.47839,21.84128,26.63325,20.28742
588848900971430420,21.7729,23.99601,21.78594,21.21243,21.27068
588848900971430421,26.88498,21.39554,20.29285,19.91021,19.73641
588848900971430423,21.88297,22.17244,20.93072,20.25942,19.54489
588848900971430425,25.61034,22.79662,20.82231,20.24351,20.19793
588848900971430431,24.20609,22.18781,20.49236,19.94245,19.58263
588848900971430433,23.86083,21.84744,21.59677,21.01935,20.68087
588848900971430435,27.03515,22.43128,21.00957,20.42574,19.58484
588848900971430436,21.99646,22.7182,22.17677,22.76663,23.4647
588848900971430437,20.46858,19.50489,18.66968,18.33395,17.896
588848900971430438,21.76915,21.28754,20.77467,20.49239,21.02032
588848900971430439,25.44913,22.47294,21.22455,20.47005,19.64675
588848900971430441,24.0492,22.08298,21.1317,21.48395,20.73658
588848900971430444,22.6926,22.42904,22.19191,21.63698,21.76993
588848900971430445,24.74056,22.40299,22.00772,21.55945,21.83952
588848900971430446,18.27077,21.76407,21.29214,20.17057,19.26381
588848900971430447,27.08342,23.18542,20.39969,19.86244,19.64007
588848900971430448,22.13842,22.73846,19.72974,19.16954,18.98953
588848900971430449,21.1457,21.79477,19.88547,19.4585,19.90376
588848900971430450,22.55699,22.0265,21.51183,21.53095,21.20354
588848900971430454,21.125,22.50787,20.6488,20.99973,22.146
588848900971430455,22.06778,22.07006,21.49471,21.2366,20.28204
588848900971430456,23.55407,22.20345,20.85672,20.25646,19.67162
588848900971430458,22.59407,22.42997,21.50598,21.51969,19.97097
588848900971430459,25.03566,23.58541,22.10161,21.70232,20.64934
588848900971430461,26.28947,22.33902,21.89091,21.66489,21.31132
588848900971430464,21.34148,21.37022,20.84665,21.2183,22.09608
588848900971430468,24.59992,23.58284,21.81666,21.4713,21.15596
588848900971430472,21.48489,20.63727,19.46661,19.05125,18.49054
588848900971430473,22.35921,22.49711,21.04678,20.28478,19.70659
588848900971430474,22.83169,21.156,20.02469,19.66165,19.22707
588848900971430475,21.76762,22.66443,21.03269,20.58372,20.37533
588848900971430476,25.78591,22.52768,22.0973,20.80655,19.89658
588848900971430477,20.62864,19.8706,19.07136,18.75687,18.40902
588848900971430478,22.77887,23.03208,21.52276,20.81877,20.65241
588848900971430480,21.78691,22.0857,21.10917,21.17463,20.4771
588848900971430481,21.92323,21.90936,20.72826,20.45522,19.78863
588848900971430483,22.23999,22.85387,21.25272,21.09542,19.41826
588848900971430484,24.58246,22.21366,20.84436,20.20526,19.72694
588848900971430485,23.50464,22.28288,21.05516,20.42834,20.29995
588848900971430487,22.29083,21.73689,20.42098,20.0733,19.48509
588848900971430488,22.38346,21.73074,21.32552,21.40103,22.61447
588848900971430518,23.50469,24.15268,22.02805,21.51556,21.42648
588848900971430524,22.43718,27.09783,21.56545,20.69872,20.36495
588848900971430529,24.18516,25.10361,21.70971,22.30824,20.77701
588848900971430530,24.68066,23.66693,21.01478,20.75151,19.93127
588848900971430531,22.179,22.88441,21.14875,20.48406,19.56459
588848900971430535,22.40929,24.09703,21.40265,20.55228,19.70012
588848900971430540,22.92578,22.10774,21.46334,21.55157,19.96939
588848900971430541,23.79764,22.27459,22.00189,22.15239,20.98559
588848900971430542,25.83575,21.80676,21.661,21.56464,20.19517
588848900971430557,25.18396,22.75383,22.07753,22.77485,23.55124
588848900971430559,22.83363,22.66767,21.91048,21.0745,22.84178
588848900971430565,21.44858,26.29184,21.48271,24.69049,25.85529
588848900971430575,24.87891,22.7331,21.70138,22.91238,20.58784
588848900971430580,25.31861,22.82437,22.08349,21.3382,20.25547
588848900971430582,25.83926,22.31858,21.12163,21.13365,20.1597
588848900971430585,23.03585,31.01342,22.14284,24.10337,29.16645
588848900971430589,22.87557,26.00653,21.92703,21.43959,21.04526
588848900971430596,24.21975,23.00685,21.9543,21.97347,20.51416
588848900971430603,22.89682,25.77006,22.65062,26.93508,22.15167
588848900971430605,22.7877,23.04416,21.39561,21.70363,22.05138
588848900971430606,21.89381,22.68096,21.78508,21.64653,21.28084
588848900971430614,24.18307,22.79349,22.24208,22.50643,21.52653
588848900971430617,24.58737,23.36769,21.12184,20.83523,19.63516
588848900971430619,22.4396,23.64013,21.61313,20.62456,19.6491
588848900971430620,22.69149,23.00932,22.01631,21.89277,24.3746
588848900971430622,22.52065,23.41782,22.04654,21.05091,20.94344
588848900971430623,21.87918,21.88282,20.7216,20.52519,23.05136
588848900971430630,23.15586,23.55867,21.91191,22.28255,20.53087
588848900971430631,22.89745,22.23044,20.94864,21.2572,19.62226
588848900971430634,21.55266,23.84839,22.1567,21.38515,22.91504
588848900971430635,24.36699,22.76513,21.11781,20.29666,21.94939
588848900971430637,26.36531,22.81402,21.62611,20.84121,19.75185
588848900971430638,22.29508,23.11825,21.66459,21.67229,21.20051
588848900971430639,22.9248,23.39095,21.36699,20.4868,20.79096
588848900971430641,23.51498,22.78145,22.36509,21.47382,20.89733
588848900971430643,27.87058,22.37992,21.59032,23.75017,23.65958
588848900971430647,23.06795,22.87029,21.52275,20.93405,20.3424
588848900971430648,21.96491,22.68069,22.24797,22.00941,20.70798
588848900971430656,20.7981,21.96554,21.9951,20.94506,22.30263
588848900971430658,22.67739,22.3457,21.93093,21.05751,23.36368
588848900971430660,23.88867,22.37304,22.76186,23.12575,20.34979
588848900971430663,22.3238,22.00432,20.65122,20.23361,19.02489
588848900971430664,24.13733,22.64536,21.00995,20.38597,19.13914
588848900971430672,22.50969,29.91983,21.47908,21.35021,19.93011
588848900971430676,22.58931,22.16801,21.02262,22.1331,25.88943
588848900971430679,24.62042,24.77197,21.90406,21.9769,20.09302
588848900971430681,25.28589,23.11011,22.08029,21.37516,22.49688
588848900971430685,26.92299,21.8331,21.34056,20.85975,19.87258
588848900971430686,22.5258,22.87619,22.1162,23.28173,26.75214
588848900971430688,26.2268,22.9726,21.89712,23.62939,23.68214
588848900971430689,26.13823,23.30795,22.0497,21.72758,20.59028
588848900971430690,23.58857,22.54947,22.22264,21.92574,23.42452
588848900971430691,27.34522,22.99892,21.71765,22.24564,21.97726
588848900971430692,24.48878,24.97152,21.81226,30.19682,29.05554
588848900971430693,23.11118,22.70687,21.87587,21.39609,20.85814
588848900971430694,23.44827,22.25022,21.99014,21.28577,21.2402
588848900971430698,22.31183,22.50877,22.0789,22.02172,22.61576
588848900971430699,21.69695,22.9216,21.32801,26.86535,19.68855
588848900971430700,23.4542,22.5865,21.73355,23.39137,21.55533
588848900971430702,22.70242,22.52477,21.72103,21.38478,21.61958
588848900971430706,22.71181,25.13342,21.79357,20.96291,20.46653
588848900971430713,22.64081,23.40788,21.62547,21.82593,21.48647
588848900971430715,22.11515,25.48255,21.61597,22.35108,25.11542
588848900971430717,24.29429,23.0311,21.55178,20.80935,21.20636
588848900971430721,27.38172,21.79115,21.44779,21.56847,19.78588
588848900971430722,23.31213,25.87522,21.63733,22.04739,20.49997
588848900971430724,22.10197,22.87743,22.04963,21.04574,22.87528
588848900971430725,28.55031,22.27967,20.12589,23.09384,18.13085
588848900971430760,21.60664,25.24722,22.01082,21.07212,20.81694
588848900971430773,26.85651,23.92792,22.50459,21.92513,21.90629
588848900971430786,22.91644,22.60454,21.54536,20.09828,22.79846
588848900971430788,26.807,22.50345,22.55764,20.39814,25.02646
588848900971430801,24.87852,22.19461,21.66078,20.78806,20.70578
588848900971430810,24.63056,22.71716,21.25907,20.51836,21.72602
588848900971430813,19.12031,29.88162,20.7182,18.64765,27.94988
588848900971430884,18.84421,20.52725,22.97445,26.34148,23.86813
588848900971430887,27.811,23.40335,22.02285,24.35164,20.65826
588848900971430890,22.05376,22.7774,22.09646,21.44563,21.97369
588848900971430891,25.31983,22.41082,22.15758,24.20633,23.07001
588848900971430893,21.60192,23.10752,22.06207,21.65063,24.17906
588848900971430896,29.06602,21.36046,26.37254,20.12344,19.78689
588848900971430906,21.65799,21.84672,22.6699,24.77388,22.45335
588848900971495442,22.41916,21.0111,19.90056,19.29232,19.06104
588848900971495447,22.24342,22.31249,21.7256,21.25008,20.33333
588848900971495449,22.00339,20.70999,20.33162,19.23223,26.54171
588848900971495450,23.13168,22.59691,21.58331,23.86023,21.87523
588848900971495451,23.18431,22.59745,21.69268,20.87355,23.91319
588848900971495452,22.77358,23.02743,22.68423,21.08763,22.78987
588848900971495453,25.11279,23.98748,23.17745,21.26823,22.02342
588848900971495455,23.59175,22.69787,22.15772,20.87075,22.35071
588848900971495467,21.41921,21.21751,19.91397,19.20507,18.66109
588848900971495473,22.89743,21.96573,20.92175,20.67925,20.25348
588848900971495483,24.58377,25.38892,22.0366,21.83881,20.77706
588848900971495487,22.70323,22.16258,21.02758,20.55597,20.57324
588848900971495495,22.29606,23.13182,22.05997,21.41392,21.81974
588848900971495501,24.44016,22.88,21.90216,20.56092,20.16828
588848900971495518,23.94166,22.21043,21.51399,20.74855,20.83128
588848900971495523,24.50019,22.43848,21.8126,20.71547,20.52021
588848900971495529,24.6276,22.6715,23.29707,20.97503,22.80843
588848900971495551,21.68391,19.61364,18.42528,17.93819,17.42709
588848900971495556,20.41953,18.19579,17.24579,16.76887,16.39694
588848900971495557,22.17578,21.56391,20.54177,20.51543,19.77184
588848900971495560,26.00025,22.84767,21.25387,20.43225,19.75746
588848900971495561,22.7405,23.05313,21.95482,21.10993,20.2869
588848900971495562,25.46604,22.70231,21.72989,22.35597,21.83845
588848900971495573,20.2026,18.78167,18.19191,17.87615,17.40938
588848900971495581,22.41128,22.34025,20.36043,19.71142,18.89528
588848900971495591,21.38236,19.51595,18.38728,17.86014,17.50108
588848900971495598,21.6125,19.98216,18.82333,18.38614,17.96487
588848900971495601,20.46346,18.86335,17.6213,17.15825,16.74739
588848900971495602,22.88944,22.18347,21.63215,21.40349,20.79442
588848900971495616,21.15679,19.32053,18.24456,17.80059,17.44407
588848900971495625,19.41072,17.47662,16.52599,16.08268,15.74929
588848900971495626,24.44486,22.83507,21.42538,21.26685,20.48449
588848900971495628,24.66232,23.151,21.88587,20.84285,20.59628
588848900971495632,21.86174,20.23109,19.89775,27.36808,18.77873
588848900971495637,24.45079,23.23439,22.14663,22.96296,21.56934
588848900971495644,19.34874,18.01171,17.29805,16.9252,16.59347
588848900971495645,20.26498,19.10143,18.35481,17.85564,17.61447
588848900971495648,18.63921,17.12449,16.33175,15.89734,15.56308
588848900971495649,22.2983,21.51309,20.6811,20.25395,20.25397
588848900971495662,23.04032,21.17945,19.8248,19.31211,18.88087
588848900971495672,21.00721,19.3338,18.74244,18.31707,17.92113
588848900971495686,22.95378,23.66723,21.2752,20.53817,20.08024
588848900971495688,22.23661,21.55625,20.01348,19.2545,19.00056
588848900971495690,25.7641,22.38757,20.81714,20.02998,19.63004
588848900971495696,20.35075,19.1366,18.23116,17.8713,17.56746
588848900971495707,22.25321,21.25775,19.57567,18.8985,18.442
588848900971495708,22.02593,22.30272,20.55404,19.97604,19.48155
588848900971495710,23.36738,23.24812,22.35314,21.80664,21.51782
588848900971495735,22.35795,22.3425,21.55422,21.59828,20.35288
588848900971495742,21.67221,21.15219,20.30107,19.99004,19.42471
588848900971495750,22.46911,21.18865,20.59722,20.46972,20.0636
588848900971495754,22.37765,22.7573,22.70703,21.84452,24.83334
588848900971495756,21.22167,20.65999,19.87651,19.69031,19.28894
588848900971495762,24.61507,22.51421,21.0998,21.2042,20.96718
588848900971495773,24.67069,21.79785,20.71148,20.50491,20.00435
588848900971495774,21.01677,21.22788,20.81435,21.07369,20.87648
588848900971495786,22.01187,21.90933,21.52105,21.563,22.45596
588848900971495789,21.75986,21.51013,20.9958,20.63509,20.51146
588848900971495804,26.2791,22.40462,20.77811,20.50646,19.62671
588848900971495805,22.76283,20.82344,20.30252,20.02479,19.51163
588848900971495807,25.03983,20.99127,20.54343,20.57828,24.06072
588848900971495809,24.36298,21.37764,20.69884,20.52818,21.83169
588848900971495813,21.42853,21.3404,19.95755,19.72452,19.10012
588848900971495814,22.31473,22.39669,21.43722,20.70567,20.09319
588848900971495815,25.72237,22.2903,21.61054,21.7438,21.33699
588848900971495816,22.38158,22.68097,22.04387,20.95362,20.31732
588848900971495817,23.50661,22.53178,21.83386,20.98538,20.61627
588848900971495822,22.33326,23.88867,22.31982,21.61693,22.18528
588848900971495823,23.64054,23.15647,21.86223,21.1433,21.30413
588848900971495826,24.47169,22.12367,21.29277,20.47176,19.95954
588848900971495827,22.86742,22.35323,21.42371,21.16295,20.69917
588848900971495829,22.59114,22.15122,20.83616,20.40598,19.796
588848900971495832,21.50182,21.36557,19.90128,19.1399,19.01322
588848900971495838,24.63174,22.44501,20.96963,19.83928,19.19721
588848900971495842,24.16403,22.32485,21.20288,21.38096,20.73436
588848900971495843,22.77863,20.77978,19.97923,19.81201,18.99772
588848900971495844,22.79547,22.54685,20.9052,20.45282,20.2085
588848900971495846,22.3324,21.77549,20.87498,20.41744,20.30608
588848900971495847,22.62042,21.66031,21.11229,21.26536,20.81193
588848900971495849,23.17786,22.6219,21.92451,21.2294,20.47271
588848900971495850,21.51727,24.98214,21.85536,24.21839,15.54464
588848900971495852,23.1548,22.73112,20.63637,20.08753,19.89719
588848900971495853,21.18548,23.15682,21.15439,21.66722,23.09397
588848900971495857,26.46462,22.38875,21.80563,21.49739,22.8931
588848900971495860,20.77452,20.35521,19.92477,19.62622,19.1729
588848900971495862,24.61968,22.18313,21.72818,20.78047,19.85257
588848900971495864,25.68841,21.65927,21.31729,21.04971,22.14111
588848900971495865,22.2083,22.04932,21.79329,21.18989,21.10073
588848900971495866,22.68351,22.56466,21.14287,20.96372,21.02061
588848900971495868,25.97926,22.83787,21.30992,20.57374,20.09777
588848900971495870,19.87879,21.05005,20.52745,19.35468,19.04001
588848900971495871,22.86417,21.68469,21.63104,24.39466,21.20204
588848900971495873,24.70333,21.49549,20.41332,20.03628,19.3194
588848900971495874,21.3913,22.62728,22.01424,23.43584,24.66331
588848900971495875,22.26214,23.42362,22.17246,21.61107,21.18506
588848900971495881,23.27316,21.99169,20.73111,20.0978,19.64301
588848900971495882,22.31583,22.24389,20.88181,20.15055,19.84569
588848900971495883,24.54813,23.64897,20.68044,20.04208,19.29032
588848900971495884,22.33274,22.07927,21.68793,21.69006,20.08855
588848900971495885,20.60651,20.04407,19.28436,18.9363,18.53452
588848900971495888,24.01525,21.59796,20.66412,20.24654,20.17351
588848900971495891,24.63735,22.96402,21.38709,20.86894,20.22879
588848900971495892,24.28902,22.50329,21.25655,21.81017,20.72918
588848900971495894,22.45533,22.45126,21.49566,21.1663,22.56441
588848900971495896,22.79859,22.20523,21.21682,21.07074,20.49945
588848900971495898,24.69788,22.49401,20.3531,19.77008,19.8739
588848900971495901,29.16333,22.00983,20.30013,20.17947,19.17191
588848900971495905,23.04721,22.6482,21.50573,21.316,20.16287
588848900971495906,22.68771,21.44071,20.34435,20.2873,20.05383
588848900971495908,22.01864,22.14501,20.91351,20.22566,19.69488
588848900971495913,21.83071,22.10575,20.2187,19.58634,18.80259
588848900971495915,24.63199,22.18697,20.52523,19.92142,19.1184
588848900971495916,22.68338,22.00925,21.54296,21.37196,20.57195
588848900971495917,25.41975,22.25997,21.8775,21.36239,21.54588
588848900971495919,21.13713,21.10572,20.29135,20.52287,20.55023
588848900971495920,21.2566,21.12546,20.58932,20.12236,19.98926
588848900971495922,22.06054,21.751,20.39266,19.86241,19.10126
588848900971495923,26.47013,22.80055,21.36836,21.97335,20.26011
588848900971495925,21.83548,21.64033,20.8673,20.53767,19.7813
588848900971495926,22.49416,22.91987,22.34386,21.47379,20.15669
588848900971495927,23.44685,23.18522,21.48625,21.32602,20.52652
588848900971495928,27.09981,22.44224,21.65181,20.58218,19.86564
588848900971495931,22.23198,22.22059,21.55054,20.95153,20.38212
588848900971495933,24.6059,22.1391,20.19477,19.4053,18.99341
588848900971495935,24.52365,21.7689,20.34139,20.3196,20.4316
588848900971495936,22.58086,22.63497,22.28086,21.02176,20.9559
588848900971495937,23.48967,23.84485,22.5512,21.61545,21.06235
588848900971495941,22.0512,23.03322,21.95099,20.95344,26.39217
588848900971495943,22.85701,21.4222,20.25239,19.87938,19.21932
588848900971495945,26.96257,22.66429,21.64536,21.44832,20.34357
588848900971495946,24.65705,22.16694,21.513,21.23686,24.77932
588848900971495951,23.32213,22.29365,20.4689,19.69671,19.13673
588848900971495952,26.352,23.04885,21.43528,20.29367,19.79118
588848900971495953,21.70654,21.5036,20.13142,20.08599,22.71566
588848900971495956,25.2625,22.06013,21.21638,21.28135,20.50303
588848900971495957,22.951,22.04694,21.68672,21.23763,20.95218
588848900971495959,21.71436,22.59646,21.72021,25.294,21.54804
588848900971495962,27.11158,22.08119,21.50856,21.36451,21.98391
588848900971495965,22.08389,22.44256,20.98125,21.03573,22.80784
588848900971495967,24.62769,22.06335,20.81385,20.791,19.83366
588848900971495968,22.75418,22.63577,21.99147,21.33422,21.15674
588848900971495976,23.53065,22.41077,20.68077,20.08193,20.30836
588848900971495978,27.50956,20.75546,19.51311,18.94293,18.54493
588848900971495979,22.64983,22.55654,21.31727,20.84356,22.7178
588848900971495980,23.01057,22.52617,22.00293,21.22745,22.08186
588848900971495982,20.72223,21.45976,19.91032,19.09437,18.67508
588848900971495983,22.26993,23.35515,21.99168,23.96528,28.96573
588848900971495986,22.57012,24.63717,21.37039,21.67223,20.62593
588848900971495988,25.1871,22.45032,21.63811,20.10679,19.91773
588848900971495990,22.08471,22.52467,21.2408,21.35143,20.29847
588848900971495991,23.99342,22.24159,22.65165,21.51839,21.08682
588848900971495994,22.13978,21.30917,20.29723,19.86097,19.98192
588848900971495998,23.2244,21.14845,20.31098,19.73797,19.70404
588848900971496000,23.1594,21.69709,20.85622,20.31869,19.76449
588848900971496001,24.09688,22.52078,21.75517,20.89204,20.84588
588848900971496002,23.1287,22.64671,21.75491,20.5899,20.15246
588848900971496004,22.02705,22.43376,21.52983,21.83761,20.96555
588848900971496005,22.38646,22.10886,21.89861,21.81488,20.80478
588848900971496006,26.3026,22.60126,21.90106,21.45154,22.70581
588848900971496008,22.88586,22.39193,21.44415,21.33311,20.32466
588848900971496012,24.03417,22.45798,21.7792,21.00414,20.42069
588848900971496016,26.58504,22.22996,20.85435,20.29981,19.37379
588848900971496017,24.44237,21.51598,20.93213,21.9818,21.06745
588848900971496018,24.48229,21.97878,20.8078,19.88127,19.36933
588848900971496019,23.18036,22.01626,21.25095,20.80538,21.49547
588848900971496020,24.5556,21.5134,20.32298,19.94489,19.22891
588848900971496021,22.90722,22.30268,21.99946,22.0939,20.52545
588848900971496022,23.99778,22.51189,21.28871,20.97023,19.86946
588848900971496023,22.13138,22.33556,22.03541,23.66593,24.90226
588848900971496024,23.66425,21.92904,20.68647,20.12278,20.04805
588848900971496030,22.73341,22.09066,21.64915,21.53067,20.54258
588848900971496033,22.35155,22.95098,21.32405,21.56394,21.19574
588848900971496034,22.8322,22.48535,21.40764,21.16212,23.53783
588848900971496037,28.48304,21.7317,19.76981,18.99688,19.03271
588848900971496039,23.41138,23.41311,20.9523,21.10579,25.2156
588848900971496041,21.96004,22.13255,21.45396,21.79714,22.83661
588848900971496043,23.87585,22.44535,21.48714,20.92918,20.31641
588848900971496044,24.02239,22.12437,20.90432,20.25009,19.90875
588848900971496045,25.13858,22.91586,21.09097,20.62306,20.0405
588848900971496046,24.36404,21.93882,20.78713,20.29977,19.63888
588848900971496048,23.38977,22.3726,21.37623,20.91577,20.65341
588848900971496049,24.21663,22.85319,20.60437,20.01082,19.98294
588848900971496052,23.84719,22.48043,21.23299,20.62098,20.8841
588848900971496053,24.27559,22.65261,21.13179,20.57363,20.17035
588848900971496055,24.69007,22.61793,20.85469,20.31054,19.94063
588848900971496057,24.76881,22.09249,20.72977,20.2423,19.77566
588848900971496059,22.41476,22.06396,21.18239,20.69054,20.61839
588848900971496062,21.95649,21.4782,20.41258,20.04831,19.44784
